Date,Viewcount,Likes,Post Link,Description
"May 19, 2020",,2,https://twitter.com/DSSAmsterdam/status/1262771857276710912,#Design4abetterWorld @DSSAmsterdam @worlddesignorg @DTGAustralia @IADRAlliance 
"May 18, 2020",,4,https://twitter.com/DSSAmsterdam/status/1262439746594394113,Deze hieronder en natuurlijk het mooie interview in @trouw als opwarmers en aanraders voor ons event met @ppverbeek a.s. woen… 
"May 18, 2020",,9,https://twitter.com/DSSAmsterdam/status/1262400851026612225,"Join 339 people in our webinar ‘Responsible Design in Times of Radical Transformation’. Register here👉🏻https://t.co/w6tAjSpFRC. With @kresin, @ppverbeek a.o. #amsterdam #responsibledesign #inspiration #digitaltransformation #HvA #sdgs #undp #design #digitalsociety #quote #meetup https://t.co/Vw8HoK0O9J "
"May 18, 2020",,1,https://twitter.com/DSSAmsterdam/status/1262346205595664384,Do you know about #Gephi? It’s the leading visualization and exploration software for graphs and networks. Join our workshop this Wednesday afternoon and learn to create Network Analysis with Gephi. https://t.co/ut6mi31zc0 #data #insights #amsterdam #hva #datavisualisation https://t.co/2A1RlnHi80 
"May 08, 2020",,3,https://twitter.com/DSSAmsterdam/status/1258739770160820225,@butterflyworks Thanks for the shoutout! https://t.co/wEzQZsDzjD
"May 08, 2020",,3,https://twitter.com/DSSAmsterdam/status/1258739657120133122,Register for the online webinar on 'Responsible Design' hosted by the Faculty of Digital Media & Creative Industries (F… 
"May 06, 2020",,4,https://twitter.com/DSSAmsterdam/status/1258053681464868865,Interested in filter bubbles on Youtube? Check this talk at @Glob_AIBootcamp w. @willem_meints + Freshly updated code & v… 
"May 01, 2020",,11,https://twitter.com/DSSAmsterdam/status/1256153359926661120,"¡Te puede interesar! | Set your goals, choose your methods, work your magic. Design Method Toolkit for agile, team-based proj… "
"Apr 29, 2020",,5,https://twitter.com/DSSAmsterdam/status/1255475441030311936,Earlier this month @MickJongeling of @DSSAmsterdam and I lead the online workshop 'Speculative Design for Business: The Hyp… 
"Apr 25, 2020",,2,https://twitter.com/DSSAmsterdam/status/1253960629884420096,"Responsible Design in Times of Radical Transformation -- upcoming #Meetup from the @DSSAmsterdam, May 20th: https://t.co/xWQ… "
"Apr 24, 2020",,6,https://twitter.com/DSSAmsterdam/status/1253659544116441090,"Before you start your weekend, check out this vacancy. We can't make the digital transformation of society without you! 🎯 Apply April 26 the latest. https://t.co/JsmSnxgcOM #software #programmer #developer #vacancy #amsterdam #digitalsociety #sdgs2030 https://t.co/aISpKSgizp "
"Apr 23, 2020",,16,https://twitter.com/DSSAmsterdam/status/1253282013278330887,"A few weeks ago, @_annekevw, @ilariazonda and I held a workshop on Sustainable Web Design at @DSSAmsterdam. We wrote a r… "
"Apr 16, 2020",,12,https://twitter.com/DSSAmsterdam/status/1250800871795052544,"The UN asked us... but what does 'taking responsibility' actually mean for design, in times of transformation? Join 4 great e… "
"Apr 16, 2020",,12,https://twitter.com/DSSAmsterdam/status/1250737104247820288,#AI talks with @emma_beauxis from @DSSAmsterdam @hva 7pm check out the livestream on youtube #digitalsociety https://t.co/hB6ZdJ9… 
"Apr 15, 2020",,8,https://twitter.com/DSSAmsterdam/status/1250368668854353922,How Youtube recommendations may shape the public opinion on the climate crisis? We started to explore this question with… 
"Apr 15, 2020",,8,https://twitter.com/DSSAmsterdam/status/1250357582725775365,Join @MickJongeling and me on April 16 for an online workshop Speculative Design to explore concepts + narratives on alterna… 
"Apr 14, 2020",,3,https://twitter.com/DSSAmsterdam/status/1249966155860672512,Are your a #creative #coder with experience with #php #python #arduino #tinkering #unity? We are looking for a new member o… 
"Apr 09, 2020",,10,https://twitter.com/DSSAmsterdam/status/1248191549285990400,Job alert! #digitalsociety #software #developer #amsterdam #hva #job #vacancy #vacature https://t.co/hju1Q4Bnje https://t.co/ZWxelU1Yi8 
"Apr 06, 2020",,5,https://twitter.com/DSSAmsterdam/status/1247081777040105473,"Join the April 16 Global AI on Tour Utrecht stop at @heroes_nl , with @emma_beauxis on Youtube recommendations, social engine… "
"Apr 06, 2020",,2,https://twitter.com/DSSAmsterdam/status/1247034305550876672,"In a world where we have achieved all things material, what is the purpose? How far can we reach with our current ideas? The uncanny reveals our desire to progress. https://t.co/pXwzCkQZ81 #digitalsociety #purpose #desire #progress https://t.co/6Mf6h28jyW "
"Apr 03, 2020",,6,https://twitter.com/DSSAmsterdam/status/1246038755766648832,The ‘Mask Design Challenge 2020’ is calling for entries for innovative face mask designs. The brand new global competition that seeks to tackle the problems of today invites creators to submit their masks of the future. https://t.co/31aZEERa0w @fabcafe_com #design #covid19 https://t.co/2gzpLOxHIm 
"Apr 01, 2020",,132.4k,https://twitter.com/DSSAmsterdam/status/1245342719825903617,This is Toby he is now working from home... https://t.co/RB6na9bUsT 
"Apr 01, 2020",,241.6k,https://twitter.com/DSSAmsterdam/status/1245299257181188097,Not muting your mic is the new reply all 
"Mar 31, 2020",,2,https://twitter.com/DSSAmsterdam/status/1244988174654476289,"What are you doing tonight? Your are still welcome to join the fifth reading group discussing ALGORTHMIC LOVE, from 7:30 tonight, theres a 5 euro fee that will go to COVID-19 relief schemes. https://t.co/ea5scZYUnY "
"Mar 30, 2020",,867,https://twitter.com/DSSAmsterdam/status/1244619157209075712,You are not a machine. It’s ok to be unproductive sometimes 💆🏼‍♀️ 
"Mar 30, 2020",,4,https://twitter.com/DSSAmsterdam/status/1244549818355236865,"""As everything is becoming more and more uncertain, we have to embrace the uncanny and understand the flux so we can evo… "
"Mar 27, 2020",,1,https://twitter.com/DSSAmsterdam/status/1243574655539122176,@verynicetweets @_annekevw Very nice! What about a livestream talk? ❤️
"Mar 27, 2020",,3,https://twitter.com/DSSAmsterdam/status/1243551476158541829,Wow! Already more than 100 participants registered for our Online Education Training. Do you want to join this enthusiastic group of teachers? You can still buy a ticket this weekend. We will start on Monday. https://t.co/MqhoszBmso #hva #onlineeducation #course #education 
"Mar 27, 2020",,,https://twitter.com/DSSAmsterdam/status/1243491999354888192,Hahaha. No ad! In this case big brother is not watching you 😁 
"Mar 27, 2020",,2,https://twitter.com/DSSAmsterdam/status/1243488260661403648,Join us now! 🍫🍫🍫 https://t.co/Q1pdxHVXTJ
"Mar 27, 2020",,,https://twitter.com/DSSAmsterdam/status/1243470362303778816,In 1 hour we go live with the online Tony's Talk! 😍 @Ynzo shares with us his view on why the world needs unusual chocolate in unusual times 🍫 The livestream starts today at 11:30 AM CET. https://t.co/ZSUgUAnU2m 
"Mar 26, 2020",,8,https://twitter.com/DSSAmsterdam/status/1243128207693340672,"""This night was all about ideating wearables to hide the user for surveillance techniques in the context of smart cities.… "
"Mar 26, 2020",,4,https://twitter.com/DSSAmsterdam/status/1243123653203591168,"Tomorrow @Ynzo, Chief Chocolate Evangelist at @TonyChocolonely, will share his view on why the world needs unusual chocolate in unusual times.🍫Grab your chocolate bar and join the livestream: Friday 27 March at 11:30 AM CET. https://t.co/bW42CVMXyo #tony #inspiration #chocolate "
"Mar 25, 2020",,1,https://twitter.com/DSSAmsterdam/status/1242792355931000833,70% of crops used directly for human consumption are dependent on pollinators. The Urban Ecosystems team has been investigating new ways to increase public awareness about the significance of pollinators and biodiversity in Amsterdam. 🐝https://t.co/5Oh6euP0Sb https://t.co/79mavZ7re3 
"Mar 24, 2020",140,6,https://twitter.com/DSSAmsterdam/status/1242483865857318912,Suddenly we were all supposed to work from home. Of course for an organization called The Digital Society School that shouldn’t be a big problem. 😂 Are you curious how our home offices look like? Count the cats! 🐱 #Corona #homeoffice #work #laptop #digitalsociety @HvA https://t.co/2BfOeeQQN0 
"Mar 24, 2020",,4,https://twitter.com/DSSAmsterdam/status/1242480205177876482,Vanavond 20:00 - 21:00 antwoord onze online learning expert Dimitrios @DSSAmsterdam alle vragen tijdens een Ask Me Anything s… 
"Mar 24, 2020",,3,https://twitter.com/DSSAmsterdam/status/1242383188724498433,"Which behaviour change techniques can be implemented in the use of smart-toys in the context of home-based hand therapy for children with cerebral palsy? If you want to read more about the project, click in on the link below. https://t.co/UiTjzhH9Kz https://t.co/fbe6n8YHQM "
"Mar 23, 2020",,,https://twitter.com/DSSAmsterdam/status/1242067578647969798,"Besides outreach to the general public and working closely with the various project partners, the Digital To Physical track has been busy with bringing their work to the academic community as well. Click in on the link below to read two publications.👇 https://t.co/QEAuc7qsD2 https://t.co/k0s6MMm9Sg "
"Mar 20, 2020",,2,https://twitter.com/DSSAmsterdam/status/1240980416816971783,"In this article Digital Society School wants to argue why we should not only create change, but aim for transformation and really contribute to a better world by 2030 with transform the world by design. 🌎 https://t.co/KKuuMCE5VD https://t.co/BS2CzPrHEH "
"Mar 20, 2020",,5,https://twitter.com/DSSAmsterdam/status/1240964658753912838,Are you a teacher and asked to deliver your classes online? Let us help you understanding online education and enhancing your teaching practice with the Online Education Training. Register here: 👇🏼👨🏼‍🏫 https://t.co/smym2ThICd #TeachingOnline #teachingfromhome #education #hva https://t.co/gjM4O2f8ll 
"Mar 19, 2020",,,https://twitter.com/DSSAmsterdam/status/1240571225551917056,Cyber bullying and harassment has become a problem that is most likely to affect everyone at some point in life. Read more of how we are combating twitter harassment with chatbots. 🤖 https://t.co/BZbzwMK4Oc https://t.co/7XqXwP3zDG 
"Mar 18, 2020",,6,https://twitter.com/DSSAmsterdam/status/1240255637348585475,"This course will empower you to find your own way in this increasingly complex world. A world that changing fast, new technologies and new realities are arising every few months. Available online via Digital Society School platform! #adaptivelearning https://t.co/B6bvm2gk11 https://t.co/CAQuKLqOuB "
"Mar 17, 2020",,1,https://twitter.com/DSSAmsterdam/status/1239846521702621185,Due to circumstances this meetup is postponed by Psych-IT. We will update this page once we have a new date. Stay tuned! https://t.co/45WTbpke18 https://t.co/gdjoSbrMdA 
"Mar 16, 2020",,,https://twitter.com/DSSAmsterdam/status/1239439264150159360,"Heb jij vijf tot tien jaar werkervaring op het gebied van B2B-sales en enterprise sales en ben je goed in pitchen, netwerken, het werven van klanten en het sluiten van deals? Dan zoeken we jou als nieuwe collega ➡️ https://t.co/8ZizLzevtO #vacature #hva #sales #amsterdam https://t.co/5PkKgpsyg2 "
"Mar 13, 2020",,10,https://twitter.com/DSSAmsterdam/status/1238352094102466566,"Our colleague Sobhi rocked the stage at TEDxHvAmsterdam. Seeing the political and social changes in the world affected by technology, he believes that programmers, or the ones briefing them, are the people designing the future. https://t.co/WdvBWU33vC #HvA #TedX #Amsterdam #AI "
"Mar 12, 2020",4.3k,10,https://twitter.com/DSSAmsterdam/status/1238084286210768896,"Welcoming Moz community to Amstedam! Blending in locally with @waag @DSSAmsterdam, nationally with @Palinuro and many mo… "
"Mar 12, 2020",,,https://twitter.com/DSSAmsterdam/status/1238084114038829057,Join the discussion: How Corona is changing the Digital Transformation game. https://t.co/nM6Bs5rzEP @dssamsterdam @hva #digi… 
"Mar 12, 2020",,5,https://twitter.com/DSSAmsterdam/status/1238034509985198082,"It's the National Meat-free Week in Holland. Per person we safe 130 liters of water, 770 gram meat, and the CO2 emission of 76 kilometers of car driving. 💚 Join us, for a better world! #hva #amsterdam #SDGs #vegetarian #ClimateAction https://t.co/4kUJzs7vLU "
"Mar 11, 2020",,,https://twitter.com/DSSAmsterdam/status/1237690227428331520,We are sorry to tell you that the workshop Speculative Design of this Friday at Cumulus Park is being rescheduled to the future. We accept the decision of ING and Cumulus Park and will keep you informed about the new date. 
"Mar 11, 2020",,5,https://twitter.com/DSSAmsterdam/status/1237627316378968064,Our friends of Imagination of Things created this awesome after movie of the 'Growing Disruptive Bots' workshop. Love to see everyone in action again! https://t.co/RgFxYUzCPo #bots #course #workshop #hva #amsterdam 
"Mar 10, 2020",,4,https://twitter.com/DSSAmsterdam/status/1237298755248029696,"Wow, @WvNoort, thank you for mentioning our workshop about Speculative Design in your @nrc newsletter. It's sold out! :-) ✨https://t.co/YS5avhGJkx #hva #amsterdam #speculativedesign @MickJongeling @theo @CumulusPark "
"Mar 09, 2020",,2,https://twitter.com/DSSAmsterdam/status/1237002841002258433,"Thank you for joining our course, Bas. And congratulations on your certificate! 👏 https://t.co/AYVV4VvXg4 "
"Mar 09, 2020",,1,https://twitter.com/DSSAmsterdam/status/1237002595887087617,Proudly presenting our very own @SobhiKhatib (program manager of our Systems for Sharing track) sharing a powerful message on… 
"Mar 06, 2020",,4,https://twitter.com/DSSAmsterdam/status/1235918234605563904,"Vacancy alert! We zijn op zoek naar een Business Developer / Sales Manager (0,8 fte). Een mooie rol met mooie arbeidsvoorwaarden! https://t.co/8ZizLzevtO #vacature #hva #amsterdam #werk #solliciteren #digitalsociety https://t.co/Tln47ueyha "
"Mar 06, 2020",,5,https://twitter.com/DSSAmsterdam/status/1235906986904096773,Learn how to design your online course and create a productive learning experience for your learners! Register here for the Digital Society School course: ONLINE LEARNING DESIGN.🤓 https://t.co/JS9nyhmoEe https://t.co/0mK0tCEXVZ 
"Mar 05, 2020",,3,https://twitter.com/DSSAmsterdam/status/1235497802580373504,How to change the behavior of people for making a sustainable future? Read more about the project: BEHAVIORAL CHANGE FOR A SUSTAINABLE FUTURE! 🌱 ♻️ https://t.co/rZTs8GoGrp https://t.co/5ZeTPKdnBj 
