Date,Viewcount,Likes,Post Link,Comments,Description
19 March 2019,,2,https://grrr.nl/en/news/grrr-designs-first-book-by-digital-society-school/?fbclid=IwAR1J7wPhE66WazzagD4Pk5B4n6E-nPMYasVUw8FLu0YeS-2_I3XUD7_abzA,0,We designed the first book by Digital Society School Book launch 22nd of March Grrr & Digital Society School: http://bit.ly/grrr-digitalsocietyschool
18 March 2019,,4,https://medium.com/digitalsocietyschool/on-the-future-of-programming-3b7c844a646b,0, What if we could tell computers what to do like we're talking to a colleague? What if we could all program using a voice interface? Our Emma wrote an essay about it 
18 March 2019,,2,https://www.facebook.com/digitalsocietyschool/photos/pcb.1022372387960358/1022370641293866/,0,Today is the start of the Design Across Cultures meetup 2019. 12 international experts from our Digital Society School network are in Amsterdam to jointly shape the future of our Design Across Cultures program and mission. https://digitalsocietyschool.org/.../design-across.../
18 March 2019,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.1022268601304070/1022267194637544/,0,"Did you miss out the Mic Drop by Sobhi Khatib about diversity and inclusion in tech? Too bad, because it was a great story. The good news is: the next Mic Drop will be announced soon. So, stay tuned! "
12 March 2019,,4,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1018756498321947/,0,Which Public Values can we serve when sharing data in future cities? Interesting discussion yesterday with Marco on the stage!
10 March 2019,,3,https://www.facebook.com/events/258313035106596/,0,
7 March 2019,,3,https://digitalsocietyschool.org/event/sxsw19/?fbclid=IwAR3wfLmOtUjvxHoltzyCfr-UahsPa0zYdDqIvewAbsVrrfsP8VteOF_qWVI,0,"The Digital Society School will be speaking at the Data Sharing in the City of the Future event at South by Southwest (SXSW) 2019 this Monday, March 11 from 3-4:30 PM in Austin, TX! Good luck Marco! https://digitalsocietyschool.org/event/sxsw19/"
18 February 2019,,2,https://www.frameweb.com/news/gijs-huisman-frame-lab-2019-interview?fbclid=IwAR2w8-ECH6xQEpzLVaktx2P5Cvb_19nuh2tJYTkDzsY85ARCHgEmGwMxoMo,0,"Our own Gijs Huisman will be presenting on Wed, 20 Feb, 2019 at the Frame Lab festival in Amsterdam! Be sure to check him out! https://www.frameweb.com/.../gijs-huisman-frame-lab-2019..."
11 February 2019,,8,https://www.facebook.com/events/817841058567527/,1,
8 January 2019,,5,https://www.facebook.com/digitalsocietyschool/videos/320202952169983,0,This is Pierre. He dropped the mic and some serious knowledge about different technologies from space at Mic Drop #7! Tomorrow we welcome Bas van de Poel; “What happens when almost everyone and everything on the planet is digitally connected?”. Dont miss this one PS: at 17.00h we cheer on the New Year! See you tomorrow at Studio HvA?
2 January 2019,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/976819305849000/,0,"The first Mic drop of 2019, don’t miss it! On the 9th of January @basvandepoel, creative director of @space10_journal, will have a talk about augmented intelligence! “What will happen when almost everyone and everything on the planet is digitally connected? PS. we’ll have a New Years drink beforehand, join us at 17.00h! Location: Studio HvA, Eerste Boerhaavestrat 33E 1091 RZ Amsterdam Time: 17.00h - 19.00h Register at http://bit.ly/micdrop9"
24 December 2018,,5,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/970986953098902/,0,"You know what we wish for this Xmas and New Year? To shape the change we wish to see, together! Digital Society School wishes you a wonderful Xmas and an awesome new year!"
20 December 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/968565583341039/,0,Which of these technologies are you currently dealing with in your professional domain? Please help us in shaping the digital society of the future by filling in this questionnaire. Many thanks! bit.ly/monitor18
17 December 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/ms.c.eJw9kNENBEEIQju6oKOs9t~;YZXWZzxcQ1CYL5s5KFOrXLwN4uQ8~_Pn7SnmSKY~;nIz~;F7iFfvqweswqk8nGX72NZf8oeN7mLP0R~_Xf~;tMfbl~_u~;7d3~_7~_tXlUfk9e6N7gzovdZh6t~;MmrUl5Ofz3q5~;6PmufeC~;wB7UdHNQ~-~-.bps.a.966799963517601/966801226850808/,0,"We’d proudly like you to meet our Digital Society School Ambassadors! In order of appearance, left to right: Wouter MeysRobert Overweg Mick Jongeling JurrienWindt Carlo de Gaetano GijsHuismanEvelien Christiaanse Margreet Riphagen Dan Xu Jacinta ScheerderIlaria ZondaSander VeenhofAssia KraanGijs GootjesYuna SongEmma Beauxis-AussaletGer BaronJuan-Carlos GoiloMarco van Hout"
10 December 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/962192063978391/,0,"What is artificial Intelligence?Come and find out this Wednesday at Studio Hva! We’re hosting an introductory session into AI, touching upon the main tech for AI as well as introducing WEKE; machine learning for Java. By the way, it’s free of charge!"
7 December 2018,,2,https://www.facebook.com/events/1948176938636284/,0,
6 December 2018,,5,https://www.facebook.com/digitalsocietyschool/photos/pcb.959677060896558/959676997563231/,0,
29 November 2018,,2,https://www.facebook.com/digitalsocietyschool/videos/2263506373939139,0,"It’s in our DNA to ask the exciting questions… So we do, All day!"
23 November 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.951586068372324/951586038372327/,0,
22 November 2018,,5,https://digitalsocietyschool.org/event/millennial-meetup/?fbclid=IwAR07YEArmmvu68HKYCTrQkkxFEvJBLwAKruACMeX1zgCccSYyRu_XTWcQRk,0,"Do you remember the first time you went on the internet? By bringing past, present and future we will set preconditions of a fair and sustainable digital future. Apply now for the (free) hands-on workshop for #Millennials#DataWatchers What?Hands-on workshopWho?Millennials: born between 1980-2000When?142018,19:0021:00Where?Digital Society School – Amsterdam University of Applied ScienceStudio HvA, UrbanRoomWibautstraat241091GMAmsterdam,NetherlandsMoreinfoandregistration:https://digitalsocietyschool.org/eent/millennial-meetup/"
November 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/ms.c.eJxFkMmNAzAMAzta6D76byxYykyeg6EpyVvVGzaiE~_P1t~_AQsAXZalJjhhzH33x66mjaY8t~;n5KPXeCryXHz5HEmWJZ9i3xwXg7Y6Usxv358nvsU~_nrp~_7zR9~_J9Kvnyw7zb7cd7us9z~;1Vw~_~_Mx9Cvv3fsfrw~;rhkig.bps.a.966791833518414/966794280184836/,0,
15 November 2018,,6,https://www.facebook.com/digitalsocietyschool/photos/pcb.946588312205433/946588232205441/,0,"Start programming with R without headache! You will learn to handle datasets and make neat visualizations with just a few lines of code. Within two days, you will be able to inspect datasets, manipulate them, and plot nice graphs to show your results. We will work with datasets related to the green economy. R is a veryaccessibleprogramming language, so don’t be shy! When? 16-17nov! 09.30h- 17.00h  Where? Wibauthuis, Wibautstraat 3b, Amsterdam Register via our Facebook! Or send a DM"
14 November 2018,,2,https://www.youtube.com/channel/UCMjKUKSOd2WryI_CFRAoVPQ/live?fbclid=IwAR3UgTJz0P9kjEd4BDQW8NnubhKgxx_gzUVVjaz2J0e_ofqckRic2z_DlLc,0,"Due to issues with Facebook Live, Mic Drop #8 will be streamed on YouTube starting at 17:30: https://www.youtube.com/cha.../UCMjKUKSOd2WryI_CFRAoVPQ/live"
13 November 2018,,4,https://www.facebook.com/digitalsocietyschool/videos/1943928199235920,0,"Digital Society Mic Drops are inspirational, interactive, provocative talks given by expert researchers and practitioners, on topics that relate to design, tech, societal challenges and how we can make the world a better place by integrating technology more wisely and humanely. TOMORROW: The UN Sustainable Development Goals were set by the United Nations for 2030 to ensure a more sustainable world. Does that mean earth, or beyond? Through earth observation and technology development for space applications, the European Space Agency (ESA) also contributes to the Sustainable Development Goals (SDG) as well. Through practical examples, we'll explore how they support these longterm goals."
12 November 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/944921192372145/,0,"This coming Wednesday we’re welcoming Pierre Elie Crouzet, our favourite applied scientist at the @europeanspaceagency !He will talk about how Space Technologies support Earth’s sustainable development. You don’t want to miss this for sure. Oh, don’t forget to register so we’ll have some drinks for you too "
18 September 2020,,4,https://www.facebook.com/digitalsocietyschool/videos/2141344312747617,0,Have you already laughed today?Monday we’re welcoming the Com4Com guys here again after one year in our studio. We’ll learn about the power andeffectiveness of comedy intheworkfield!Makesuretochecktheseguysoutonwww.com4comwebsite
8 November 2018,,6,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/942770815920516/,0,"We’re very happy to announce that Frank Kresin, has been appointed as Dean Faculty Digital Media & Creative Industries, of the Amsterdam University of Applied Sciences.F. J. (Frank) Kresin (Weert, 1972) is currently director of the DesignLab at the University of Twente. At the lab, students, researchers, companies and governments work together to connect science and society via design thinking.His career has been forged at the intersection of art, science and technology. He studied at the Netherlands Film Academy and completed a master’s degree in Artifical Intelligence at the University of Amsterdam (UvA) in 1997. After his studies, he managed the Digital University’s e-learning programme and served as research director at Amsterdam Waag Society, to name a few of his roles.Kresin has an extensive network in the creative and ICT sectors. He has been involved in setting up major R&D projects that put technology to use for urban residents, such as CitySDK, Code for Europe and the Smart Citizens Lab. He also devised Kies op Maat, which boosts student mobility in higher education.Kresin: “My aim is to strengthen the connections between the faculty’s programmes, between education and research, between FDMCI and other faculties, and between the faculty and the city. I view this as a wonderful challenge and look forward to getting to workwiththemanystakeholders involved.”Gijs Gootjes, Head of Strategy Digital Society School is delighted with the prospect of working with the visionair and critical thinker. I believe Frank Kresin in his position as dean will be able to play a major role in the digital transition of society. He will be able to inspire and attract students and position Amsterdam as the place for meaningful integration of technology insociety.Marco van Hout, Head of Programmes & Impact at Digital Society School: ""For DSS itisa great opportunity to further strengthen our societal and sustainablefocus.Frank inspired the Design Lab in Twente to focus on theSustainableDevelopment Goals and ethical and philosophical approaches to integrate technology in society. Since this is also at the core of DSS' vision, we could not have wished for a better fit for the position of dean of our Faculty.”With Geleyn Meijer as member of the board, and rector of the Amsterdam University of Applied Sciences and Frank Kresin as dean of the Faculty Digital Media & Creative industries, the AUAS has installed creative leadership that will support the Digital Society School in the digital transformation of society.Photo credit: appsforeurope on Visualhunt.com / CC BY "
8 November 2018,,7,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/942724842591780/,0,"PROUD! We took the cake at the HACKATHON XAI 2018 - 'EXPLAINABILITY IN LIFESTYLE SUPPORT’! �Congrats @abdorepublic @danxx_910 and Emma, you ROCK! Read all about this via https://bit.ly/2DaZhra"
6 November 2018,,7,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/941562022708062/,0,"Save the Date! 23rd of November we’ll host the Internet of People event in Studio HvA. Towards a Sustainable Future: From Things to People, from People to Society!How often haven’t we embraced new technology in the past, only to find out much, much later that we underestimated its impact on society? Today, the impact of digital technology becomes evident much quicker. Which requires us, as a society, to respond a lot quicker too.Luckily, today’s conditions allow us to drastically shorten our response time. Governments and businesses are catching up, and want to move towards a more responsible, resilient and safer digital society. And that is music to our ears.The Internet of People conference will address these aspect of the Internet, the social and societal implications of the Internet of Things, and related topics and technologies.A humanity-centred approach to the digital world, covering design, tech and social sciences."
5 November 2018,,0,https://www.facebook.com/events/550014072110739/,0,
1 November 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/938857796311818/,0,"GET READY FOR THE FUTURE! Join our 20 week program and be prepared We have 6 cool projects lined up, starting February 2019! Project #4/6 - Data Driven Healthcare Big data and healthcare are coming closer together. This project will research, design, and develop prototypes that contribute to exactly that. Your challenge will be to learn how to gather and analyse data to reveal insights, and in the end, empower patients to gain control over their condition. The result of this project could take different forms; dashboards, games or an MVP to scale up later. Starts/ Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit/ly/apply-dss or check the bio! "
1 November 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/938857379645193/,0,"GET READY FOR THE FUTURE! Join our 20 week program and be prepared We have 6 cool projects lined up, starting February 2019! Project #3/6 - Intention Mirror Participants in resocialisatie projects face a lot of challenges coming back into society. In this project we aim to design a product to help participants stick to their desired behaviour and intentions. Exploring the collection of data and communicating this is key to this project. We’ll work towards a tool that translates information on the terms of the participants to improve their socialisation process.Starts/ Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit/ly/apply-dss or check the bio! "
31 October 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/938330226364575/,0,"GET READY FOR THE FUTURE! Join our 20 week program and be prepared We have 6 cool projects lined up, starting February 2019! Project #5/6 - Energy Transition Contribute to addressing climate change by developing tools, methods and prototypes that relate to the energy transition and promote climate cleanup. The challenge here is to gather and use data torevealinsights.Empowering the people to contribute to a better climate is the ultimate goals! Starts/ Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit/ly/apply-dss or check the bio! "
30 October 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/937937803070484/,0,"GET READY FOR THE FUTURE! Join our 20 week program and be prepared Smart Grow Kit! We have 6 cool projects lined up, starting February 2019! Project #6/6 - Smart Grow Kit Can technology help to improve sustainable food consumption? Everybody could be a gardener and cultivate veggies in the city environment! We want to create a community of tech gardeners, able to exchange knowledge, data and crops from their gardens. Get ready to get your hands dirty and play with some sensors. Let’s make the jump from digital to physical (and back!) Starts/ Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit/ly/apply-dss or check the bio! "
29 October 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/937508319780099/,0,"GET READY FOR THE FUTURE! Join our 20 week program and be prepared We have 6 cool projects lined up, starting February 2019! Project #1/6 - Smart Campus When digital and physical worlds are converging, what kind of impact does this have on our life on the campus? In this project we will be looking into how ubiquitous sensing enables us to gain insights into the use of spaces in brand new ways. Our goal is to develop new creative ways to make our campus smarter and more sustainable! Starts/ Ends: 4th of February 2019 to 28 June 2019! Apply via https://bit/ly/apply-dss or check the bio! "
26 October 2018,,2,https://www.facebook.com/digitalsocietyschool/videos/2193909714190222,0,
26 October 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.935917413272523/935917246605873//,0,
26 October 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/935916866605911/,0,"Sprint #1Sprint review 6/6 - Team Hot Topic This sprint was all about understanding and exploring. The aim was to make a visual narrative of the problems and solutions available, and link them to stakeholders and their benefit.How to make a tool that can make people fall in love with the problem, by exploring relationships?” — literally falling in love! As an exercise this team set up a SPEED DATE, where information could be two-way, instead of one-way like it is now.The result? Combinations of initiatives and stakeholders made clear! Team Hot Topic Track: Data Driven TransformationProject: Climate Change SolutionsMethods: SPEED DATE! (improvised)SDG’s: 7, 13, 17"
26 October 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/pcb.935890453275219/935890329941898/,0,
25 October 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.935378063326458/935378019993129/,0,
18 October 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/931905657007032/,0,
18 October 2018,,5,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/930575260473405/,0,"WE'RE HIRING! We're looking for digital talents that want to create positive impact by meaningful integration of technology in society.Can technology help improve sustainable food consumption? Everybody can be a gardener and cultivate vegetables in city environment! From small to big home gardens we want to create a community of tech gardeners, able to exchange knowledge, data and crops from their gardens. Get ready to get your hands dirty, play with sensors and jump from digital to physical world (and back)! "
17 October 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/930576327139965/,0,WE'RE HIRING!  We're looking for digital talents that want to create positive impact by meaningful integration of technology in society! Participants in re-socialisation projects aim to set good intentions to build up a life in society but face challenges along the way. In this project we aim to design a product to help participants stick to their desired behaviour and intentions. We will explore how data is collected and how it can be communicated clearly. Translating information on the terms of the participants to improve their socialisation process is what his projects boils down to!
16 October 2018,,5,https://www.facebook.com/digitalsocietyschool/videos/24996712700506600,0,Mic Drop #7 Live Stream - Be your own robot – what if AR glasses define what you see and do? -- by Sander Veenhof
16 October 2018,,0,https://www.eventbrite.com/e/tickets-dss-mic-drops-7-be-your-own-robot-51028977044?aff=efbeventtix&fbclid=IwAR3EzO44ytZqlQJ1N2uXNvRyb-vrp1I3Fg-VPQTaJnj8wLDhaK7Nu1St-FM,0,"Tomorrow at 17.00h we'll have Sander Veenhof dropping the mic at the Mic Drop #7 - Be Your Own Robot Get ready to stretch your brains, be enlightened and learn a lot! Register here!"
16 October 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/930578590473072/,0,"WE'RE HIRING! We're looking for digital talents that want to create positive impact by meaningful integration of technology in society.When digital and physical worlds are converging, what kind of impact does this have on our life on campus? When things and people are increasingly connected and monitored, how can we make sure that the individual’s privacy and freedom will not be violated? In this project, we will be looking into how ubiquitous sensing enables us to gain insights into the use of spaces in brand new ways. We are aiming at developing creative ways to communicate and apply this information to make our campus smarter and more sustainable"
15 October 2018,,0,https://www.facebook.com/events/742316039494166/,1,
15 October 2018,,6,https://www.facebook.com/events/1914907788603975/,0,
15 October 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/930536143810650/,0,
15 October 2018,,,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/927585654105699/,0,"WE'RE HIRING! We're looking for digital talents that want to create positive impact by meaningful integration of technology in society.This project will research, design and develop prototypes that contribute to data-driven healthcare. Your challenge will be to gather and analyse data to reveal insights, and in the end, empower patients to gain control over their conditions. The outcome? Could be a visualization dashboard, a game, or a MVP for a larger scaled product"
12 October 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/pcb.929061697291428/929061443958120/,0,
11 October 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/pcb.928491637348434/928491574015107/,0,Represent represent! Happy to be representing the @digitalsocietyschool on the #edaynextgen18! Come over to say hi and check out our cool booth! 
11 October 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/927565360774395/,0,"WE'RE HIRING! We're looking for digital talents that want to create positive impact by meaningful integration of technology in society.The Johan Cruijff stadium aspires to be the most innovative stadium in Europe by 2020! In this project you'll work in a multi-disciplinary team to enrich public spaces with sensors, collect data and create concepts to improve the experience of these spaces, taking the Johan Cruijff Arena as your personal field lab!"
10 October 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/928173024046962/,0,"WE'RE HIRING! We're looking for digital talents that want to create positive impact by meaningful integration of technology in society.Do words like energy transition, prototypes, CO2 reduction and tools trigger you? Join our 20 week program and work together in a multidisciplinary team. Your challenge: learn how to gather and use data to reveal insights, and in the end, empower people to contribute to a better climate!"
10 October 2018,,4,https://www.facebook.com/digitalsocietyschool/photos/pcb.928164440714487/928164210714510/,0,
9 October 2018,,5,https://www.facebook.com/events/1927097490708395/,0,
9 October 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/927627260768205/,0,"What if AR glasses decide what you see and do?”Sander Veenhof will be with us for the next Micdrop #7 and tell us all about being our own robot! Don’t miss it; 17th Oct, 2019 - Studio Uva, AmsterdamREGISTER! "
8 October 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/pcb.927099287487669/927099084154356/,0,"SPRINT #1 Sprint review 1/6: Team Wondermakers is working together with the Johan Cruijff Arena to make this the most innovative stadium of Europe by 2020! Sprint 1 is done! It has been a crazy ride so far but the fundament for the projects has been made. Team “Wondermakers”, from the Innovation Arena project, have formed their research question together with their client; “How can the venue create a better fan experience with WOW-moments after the event using the new space?” This sprint the team dug into their project to get to know the arena and it’s fans. The team made use of methods like the ‘stakeholder map’, customer journey, interviews and surveysandacademic research about placemaking and design of other public places such as mallsandairports. They found out that the experience around the event/ matches that happen in the arena could be greatly enhanced. Next to getting to know and ‘falling in love’ with the problem, theyconceptualisedanideabymakingaprototype. and to conceptualise the prototype. Way to go! Team Wondermakers Track: Data Driven Transformation Project: Innovation Arena Methods: StakeholderMap,CustomerJourney, Interview, Survey, PrototypingSDG’s: 5, 9, 11, 17"
5 October 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/925617857635812/,0,Team Climate Cleanup in action at their sprint review! “How can we facilitate the climate cleanup with data? 🌍🖥
5 October 2018,,0,https://www.facebook.com/events/1953170771643735/,0,
4 October 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.925162814347983/925162744347990/,0,
23 September 2018,,5,https://www.facebook.com/digitalsocietyschool/videos/299309503997937,0,Global Goals Jam Amsterdam final pitches - https://globalgoalsjam.org/
22 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.919545504909714/919545474909717/,0,"Today we will kick off the Global Goals Jam! Two years ago we started this, driven by the need to take on the highly ambitious Sustainable Development Goals set for 2030. This weekend we will proudly host our third edition, together with over 6500 other designers/creators in over 70 other locations! At the same time our very own @anneke will present the Global Goals Jam initiative at the Social Good Summit in New York, about the journey of the Global Goals Jam from idea to where we are now. Good luck Anneke! Good luck creators! Keep an eye out for globalgoalsjam to see what’s happening worldwide and make sure to follow the stories  Let’s do this, let’s design 2030now! PS. Still want to join the jam 21st-23rd? Get in touch, DM! "
21 September 2018,,5,https://www.facebook.com/digitalsocietyschool/videos/267865613841763,1,Mick Jongeling presenting for the DSS Mic Drop. Very interesting and provocative talk about how the cloud is polluting the earth as the 5th largest energy drain in the world.
22 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.919303634933901/919303538267244/,0,SDG 11 - SUSTAINABLE CITIES AND COMMUNITIES95% of the urban expansion in the next decades will take place in developing countries. Cities produce nearly 80% of the world’s carbon emission. Every second the urban community grows with 2 people. Almost 180.000 people move into a city each day. How can we ensure that cities offer a place to everyone and provide quality of life?Join us in the Global Goals Jam 2018! Register via the link in the bio
21 September 2018,151,5,https://www.facebook.com/digitalsocietyschool/videos/267865613841763,1,
21 September 2018,,4,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/919013904962874/,0,
19 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.918068811724050/918068711724060/,0,"SDG #7 - AFFORDABLE AND CLEAN ENERGY Energy is the main contributor to climate change, accounting for about 60% of total global greenhouse emission. One in five people still lacks access to modern electricity - that’s like Europe and North America living without power How can we make electricity easily and locally available? Join us in the Global Goals Jam 2018! Register via the link in the bio "
18 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.917674801763451/917674668430131/,0,
17 September 2018,,0,https://www.facebook.com/hashtag/objetivos_de_desenvolvimento_sustent%C3%A1vel,0,"They already kicked-off in São Tomé e Príncipe! Want to join a global movement of creatives designing for the SDGs? Check out www.globalgoalsjam.org for all jams, or join the #Amsterdam one this weekend (bit.ly/ggj-amsterdam)"
17 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.917105535153711/917105418487056/,0,
14 September 2018,,2,https://digitalsocietyschool.org/?fbclid=IwAR1Fm8dteHuOaqSxnYpbYNnSVBnNlRIRV24kNEIe9R8yuZ5Wj9Sgtm6GXIg,0,"We're proud that our Creative Director, Merel van der Woude is now an official ambassador for the Digital Society School! DSS is a diverse group of designers, developers and researchers that shape tomorrow’s society through digital technology, using human-entered design approaches. "
14 September 2018,,3,https://www.facebook.com/digitalsocietyschool/videos/2186476101628158,0,"Do you have a passion for solving social challenges to improve lives? Join us September 21-23 for the third edition of the Global Goals Jam Amsterdam 2018, where local innovators and creatives will join teams around the world in designing actionable interventions towards achieving the Sustainable Development Goals. Sign up here! http://bit.ly/ggj-amsterdam"
14 September 2018,,2,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/915606128636985/,0,"It has been a week since deputy mayor @touriameliani and rector Geleyn Meijer officially launched Digital Society School, and our engines are fully operational! The learners are stoked and formed their project groups and the Post-Master trainees together with the Senior Track Associates finalised the design challenges in collaboration with the Industry Partners. To top it off we have two awesome events coming up: The Global Goals Jam (21st-23rd Sept) and Micdrop #6 friday 21st. Can’t wait to shape the future, stay tuned! "
13 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.915101845354080/915101718687426/,0,
12 September 2018,,6,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/914683145395950/,0,"‘Tinker - One who enjoys experimenting, adjusting and repairing machine parts’ - Tinkering workshop today! This every day please "
10 September 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/pcb.913763685487896/913763665487898/,0,"“An idea is just an idea until you make it happen…” “A goal without a plan is just a wish”… Let’s take the wheel and start making real changes! The Sustainable Development Goals for 2030 are highly ambitious; we really need to make a big change in a short amount of time… Think big, start small, act fast! Let’s work towards a better future step by step, let’s design 2030 now! The Global Goals Jam is an initiative from the Digital Society School, and carried by over 65 cities simultaneously. This 21st- 23rd September, find the subscription link in the bio and find a jam close to you... "
7 September 2018,,2,https://www.facebook.com/digitalsocietyschool/videos/263150357644030,0,
7 September 2018,164,5,https://www.facebook.com/digitalsocietyschool/videos/558153264639717,0,"HvAall talks @Forbes #under30summit in full flow! BUT, that's not all.. come try a ride at our opening at 4pm, Wibautstraat 2-4 by Dropstuff.nl"
7 September 2018,,5,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/912137912317140/,0,
5 September 2018,,6,https://www.facebook.com/digitalsocietyschool/videos/2150300025214588,0,"This friday we’re officially launching the DIGITAL SOCIETY SCHOOL! Time to shape the future! Check out the event in the bio, subscribe, and let’s get inspired, enjoy and cheer on this new adventure. The future is now! "
24 July 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/872072472990351/,0,
29 August 2018,,12,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/907690686095196/,0,"Next week we officially launch the Digital Society School, exciting! We have a lot of surprises for you, one of which you see here… An awesome mixed-reality kiddy-ride by Dropstuff, WOW! There’s a lot more, come in and get enlightened, schooled and inspired! 7th of September, 12 o’clock sharp at The Student Hotel (Wibautstraat 129)!"
17 August 2018,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/896884330509165/,0,"Shaping the future start with some self knowledge! Have you heard of the MBTI personality test? Our lovely @zlatinatsvetkova just gave us a workshop on this, and she could go on for hours! Check out “16personalities.com” and get intrigued "
14 August 2018,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/893808374150094/,0,"While everybody was on a holiday, we worked our way through the holiday heat... We’re just SO excited to start coming September Kidding, our holiday was crazy, now back to work with a fresh motivated pair of brains"
25 July 2018,69,8,https://www.facebook.com/digitalsocietyschool/videos/872747976256134,0,One month ago we closed our semester with our first ever 'Showcase'! Check the edit! See you at the official launch the 7th of September?
20 June 2018,,0,https://www.facebook.com/digitalsocietyschool/photos/ms.c.eJxFU8mNRTEM6mjkPXb~;jY0eDvlHhBdMSB9TcxmbTuv56w~;r2IdD6mJz4JMXRwKnL7a2qdRpu7x2uXYr~_Wrwc~_eZxMcfOxfr~_eZ562Lf~_n71FuBPXN4Ueg~;7BXp9nl6ZStO49VrzYZmrX0agL5T9Cj0utz4L~;dIX~_95b9x6X~_urL8t0PHPRPdn9x~;~_y9frgf96Zw~;wj0c587~;Mt5~;qG~;6pAf~_Mn96r36rn45eM~;UefO2vqh~;cdbj4Sf7zdevN19wX9udZ7l6nv~_FfLgn5~_M97L2fK~_a5Mz~_bL~_6XAz87uS~;hT7z3UfgpGfRLof84~;Vx9Tn29eVL2RwGnMV~_OfvqvkXiv51cn~;A~;mSQ38r3~;f5~_WhajH1I79fCMkjP8b75SDPabzHNr~_HfuXqDXv~_bD33B~_6zpP6zftrLf~_x~;Dfav~;rF~;~_T~;Mkw~-~-.bps.a.872120306318901/872121452985453/,0,
